Mean Speckle Flow Index,Mean Speckle Contrast
13127.005778140541,0.06356882566125373
12897.239908052035,0.06413726152797618
12777.556938560394,0.06443816545377573
12679.536466648135,0.06466508302849171
12730.951424628412,0.0646017434556068
12576.138846319804,0.06493376535598538
12487.287617230972,0.06518759402024366
12457.680413442025,0.06523130147606575
12464.585023611095,0.0652616263107945
12467.952852182765,0.06521915850215845
12443.698619713416,0.06530013964820151
12487.322072682504,0.0652134557809807
12440.248675040553,0.06533884489507828
12455.56346455171,0.0652620356943796
12311.63977603362,0.06561510342834133
12138.480082932212,0.06609769983994568
12059.299176179678,0.06630101586017859
12382.42830095687,0.06543135308827865
13008.170632550786,0.06378856077612743
13464.19519152367,0.06273609705718393
13550.157236678522,0.06260382419561376
13389.156373427932,0.06293205051464149
13254.150448480183,0.06322249852712286
13138.65326995237,0.06350732514160534
13004.639535692872,0.06385829762063898
12890.264405380169,0.06408870560255173
12946.64163500686,0.063997646109601
12956.373662891097,0.06402225752071503
12884.976776904394,0.06416822236903336
12832.168514570923,0.06426221358638283
12812.741227120852,0.06430860729263085
13052.667005453946,0.06378082664404193
13103.074168981066,0.06362788985562216
13093.785236592637,0.06364939885630637
13085.270257409415,0.0636546800257274
13019.270876896933,0.06382332724510892
12917.823733665724,0.06406330023549549
12705.315694483816,0.06460369167857845
12598.533106263689,0.0648428922396702
12622.457085131146,0.0647925033310736
12631.602891202114,0.06479800692314584
12515.83962598368,0.06509862628536088
12516.21548677044,0.06507232569048894
12558.893223008392,0.06497886807151827
12661.731326777226,0.06469587554329749
12620.98331115865,0.06477081533756432
12513.980710758002,0.06508328504795725
12455.510308712212,0.06523554023375214
12471.042313622505,0.06519965055062249
12390.229595173267,0.06538192227815408
12377.644541446693,0.06544680119652654
12312.622567741711,0.06563670225128188
12352.796986174757,0.0654839258466933
12613.772466089024,0.06478636837642508
13154.247810128832,0.06345883394531797
13452.523533873484,0.0627560390238346
13636.536696755653,0.06232042442528867
13694.814915362005,0.06221535759001207
13583.706614253528,0.06246116704797692
13366.010222989555,0.0629701035373003
13224.236919411824,0.06332645334761536
13138.931378492352,0.06352451449910904
13127.006433118957,0.0635244280258673
13062.304012732502,0.06370048126800736
12949.935693840256,0.063910733050969
12865.959630228474,0.06415574272771359
12966.24763322128,0.06388275690025857
13070.860851352638,0.06365846796011938
13183.228594240374,0.06337631815359292
13107.138787539945,0.06358577107023343
12990.132785365526,0.0638500078890567
12827.05049209271,0.0642216887772021
12768.89725480303,0.06436720692854725
12700.18771462593,0.06455424302265564
12638.33184395842,0.06470257559895977
12443.332019212621,0.065224688024514
12402.65970049416,0.06528791315713568
12473.65106213895,0.06511826570184778
12569.370804550228,0.06488470408171278
12516.92379225641,0.06500887936117142
12472.437203123949,0.06513074748788115
12583.32865148349,0.06485180703287242
12667.639118047236,0.06461938991561458
12594.90482276502,0.06483926190287559
12505.192541725619,0.06505162047987416
12433.033581107231,0.06526743716919788
12464.712374710072,0.06518581075143616
12494.04506936116,0.06508234332054762
12546.934982349669,0.06495879812896806
12820.139043484238,0.06425022281945328
13131.347952667715,0.06346828307918667
13309.612788625482,0.06302166193246579
13296.465112938607,0.0630853385292926
13316.220963976297,0.06305414776718335
13191.833795182976,0.06335894917985428
12948.140110922448,0.06392708830372093
12642.063309217583,0.06462386292111663
12578.606765464825,0.0648038415824601
12668.012904190358,0.06458816583572459
12685.990105469513,0.06453717805704874
12828.924646664138,0.06416429877366898
13005.495926937776,0.06375179375938063
13235.176318899103,0.06325804944705919
13352.187971876188,0.0629390968405713
13443.818427811939,0.06275757868358045
13542.686913045305,0.0625784393671295
13536.238088535467,0.06259547758779085
13452.052604849303,0.06277634795180632
13381.576880865492,0.06292744634395435
13410.838268944743,0.06289178732069353
13458.745214935678,0.0627968377438803
13507.53625505082,0.06270001328178602
13488.949867495074,0.06275321326558608
13495.264696936882,0.06271524407879417
13545.675186560096,0.06264473042499803
13694.5466468333,0.062304010561581406
13798.86401438622,0.062109434061321266
13699.193933275053,0.062354117447045054
13629.404049718112,0.06249775064872393
13472.598294157911,0.06281411980397046
13482.595819639271,0.06282035464738353
13622.98585652102,0.06249572505165819
13942.018981933623,0.061787860752455265
14441.394352053498,0.060759503787495464
14727.79051118619,0.06015078779203984
14716.114687981193,0.060150707411777755
14684.094929567893,0.060235888238438916
14752.785191695275,0.06011655872664911
