0,1,2,3,4,5,6,7,8,9,10,11,12
4072.082125825192,3328.7605057140195,3294.7688363157054,4154.824043294451,3811.8659828134723,4671.839188830784,6208.539888606958,1052.350761740433,1240.9515898394923,1181.4353408183745,770.8785210293539,325.19152427177073,763.8846503598902
4355.890761149645,3324.722137388964,3234.1380044278058,4087.978817276604,3720.0219561435347,4646.974863718736,6277.4897326655055,1007.8145709408234,1250.9488381617618,1360.7046650003965,739.6883273382309,293.34436187844256,643.3572593430978
4345.4506906730585,3096.77516021167,3073.8667534868405,3833.364402961391,3615.129463560105,4643.8710647316675,6053.408585534385,1027.8953775352763,1134.5913361451967,877.3750642898234,756.2068845973876,339.39041524422765,631.1020255686958
4181.800433531001,3391.8658598467823,3173.5304860574893,3817.9422868415186,3636.3285024154593,4493.818546127568,6093.013027744069,1003.9791944633478,1146.0721558396071,755.7068145643649,726.8785249839812,277.4272837704332,633.0185491255577
4150.123158552574,3478.3537726023733,2779.1866169514556,3815.8273952177674,3678.965771984041,4239.207227295799,6142.3536113105065,1041.2329218434988,1126.5217910810386,895.6984655238755,646.4449660543643,509.3627235624829,700.1469438804936
4252.948430889781,3791.4568746398795,2938.458945812181,3629.5189553202717,4037.7503956327578,4197.693789687633,6158.709337465804,1140.2261232465896,1171.8394018256836,818.8525483625284,672.4335260873828,472.779817082007,679.348184889532
4205.97317206376,3719.9351014191684,3039.755540315964,3614.0429559440863,4210.965969387874,4091.8673671563715,6596.548852080225,1033.0074784579892,1235.3151984126255,704.6709193280009,664.4289775161755,371.3953171160146,626.066421390952
4065.9281974139917,3759.4235944208217,2958.2902954522337,3580.124809239278,4306.382249380917,4048.394579804002,6633.261642142321,1041.2446130779622,1087.4301141501287,735.3801097869551,663.6072506218757,413.85982276222643,677.388370966058
3774.8990710998187,3608.1605583405776,3165.235578644575,3550.7811066741338,4303.021463808439,4006.4240740787327,6507.349490052728,1026.7820654073616,1127.7649664580265,748.8855110797127,653.8819285442731,429.30231898481895,618.6166722335959
3700.22788875592,3667.4848677150867,3265.3995530386856,3592.978916085437,4230.328595201591,4112.071798741478,6870.485086017771,1015.3180216493014,1079.8576050572697,788.3719482279325,646.7779479119097,300.42440760525994,667.2628763595204
3747.5206854722733,3574.875241304513,3470.079218695893,3840.5180727934217,4065.7485860402353,4417.4301539494,6486.662544800394,1013.8952668931292,1179.8722014221125,626.0311347911608,715.6834983760021,368.2249288965645,829.4125806926078
3683.8745137831893,3382.411930620623,3528.1485798454346,3947.5061279170204,4266.204608262824,4675.914442050224,6582.687670900436,1051.3702034947012,1195.356793489886,750.2970684579599,701.5275991869348,320.80381440495154,648.9223809716366
3584.7879620167923,3426.2589219184906,3668.1418200154167,3874.5942750182935,4293.439985630775,4846.011089207698,6186.680133201029,1037.8482887770292,1157.1930942033982,810.8111049146142,799.7789817972866,300.9835810163258,649.5384229448598
3745.1271254505245,3192.8954735343777,3192.0601733474205,3923.4849770901264,3889.4400643758536,4739.428487416861,6379.462932123114,1027.0882229199035,1158.7716227774547,707.4380115691283,1171.5524273201072,306.10460039309976,625.1865621355173
3914.175347365931,3260.944773848772,3325.9216539445615,3828.295806447465,3883.881817834346,4546.095817066902,6024.166238016327,1093.491588696846,1280.4938747904282,869.3978494792867,1359.5148256530283,342.25557896908856,743.3655959960453
4157.848438696111,3241.517994421875,3642.509981560405,3944.723016337137,3853.42942258115,4610.530602607745,6192.663579815467,1051.6399088538556,1142.3217052088821,758.5664536562025,1036.0485958972315,307.752910128469,698.4096758067168
4228.083756487482,3241.8432960228633,3125.5415305348497,3862.5909191053393,3751.2500000634845,4447.34877768853,5812.025800255324,1045.3373570903434,1078.458235464049,698.662638720185,1130.4165794431651,338.962012293447,661.859988121306
4199.123783793408,3230.7358526569465,2993.4483674967687,3720.299805421106,3658.944122842448,4413.423915461677,6065.391030139866,1172.989085999163,1107.9269424516585,802.09305096492,1694.8349428704194,445.4736242682832,782.5233055620596
4203.0250145433365,3652.751717059652,3117.167143569784,3576.947821521269,3740.1617867481323,4333.602924698391,6358.620855602081,970.1804361891958,1158.1033005794911,704.2482111115197,1167.317885046857,425.48346609678987,759.4082046597457
4164.3883953241875,3610.41122408352,2908.451649339567,3631.8100014688107,4068.6366366861594,4522.360254442611,6442.783239592071,1014.5067924810486,1192.4843506879508,701.7929574720582,686.8844341265674,379.8726486027054,700.3762235447349
3934.673930470497,3533.7148614535827,2826.2591586979534,3605.701317192204,4204.015574821951,4267.198391101649,6589.899970632303,1047.5073723864805,1220.399719930459,834.0742757890839,763.2192595821465,332.9954154772794,816.1563411155655
3974.265573459393,3575.539397605909,3056.323025979311,3405.48578279194,4201.021525668361,4023.5925413189857,6954.029569074641,1031.210440492242,1148.9682033558452,803.1721726371288,1211.5028060817237,335.4293397135118,698.2032144658309
3813.8965348400134,3605.407503909902,2982.4789959267277,3559.4531575976225,4186.425390382775,4029.1724506356186,6654.78371212435,1054.7050284957536,1079.7810455878246,718.3641975308643,1371.6499195383828,326.50609071098216,637.7441288664374
3818.69835850428,3682.7903134510266,3307.162773142039,3623.725490603448,4110.273565038868,4182.326947265002,6550.544512109489,1007.057297670121,1248.4584277194583,637.5990369550537,818.5643101735966,313.02675991784804,734.050980115851
3704.647968659768,3610.2398029637875,3211.0006220857863,3828.617836523601,4280.608025298881,4391.148548925747,6364.618730284626,1105.0585820395033,1241.63795114758,702.6294386261031,746.16340743418,356.30707062064056,774.7628802537672
3789.0238650622173,3511.588376537,3422.6081216538923,3896.364321239783,4156.967252309881,4407.841506958007,6502.088942474208,1196.1054369920655,1140.250630161319,803.711050449568,988.2810011465167,380.2117199319374,654.276539612925
